,Unnamed: 0,Player,Nation,Pos,Squad,Comp,Age,Born,Playing Time MP,Playing Time Starts,Playing Time Min,Playing Time 90s,Standard Gls,Standard Sh,Standard SoT,Standard SoT%,Standard Sh/90,Standard SoT/90,Standard G/Sh,Standard G/SoT,Standard Dist,Standard FK,Standard PK,Standard PKatt,Expected xG,Expected npxG,Expected npxG/Sh,Expected G-xG,Expected np:G-xG,Total Cmp,Total Att,Total Cmp%,Total TotDist,Total PrgDist,Short Cmp,Short Att,Short Cmp%,Medium Cmp,Medium Att,Medium Cmp%,Long Cmp,Long Att,Long Cmp%,Ast,xAG,Expected xA,Expected A-xAG,KP,1/3,PPA,CrsPA,PrgP,Att,Pass Types Live,Pass Types Dead,Pass Types FK,Pass Types TB,Pass Types Sw,Pass Types Crs,Pass Types TI,Pass Types CK,Corner Kicks In,Corner Kicks Out,Corner Kicks Str,Outcomes Cmp,Outcomes Off,Outcomes Blocks,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types TO,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types TO,GCA Types Sh,GCA Types Fld,GCA Types Def,Tackles Tkl,Tackles TklW,Tackles Def 3rd,Tackles Mid 3rd,Tackles Att 3rd,Challenges Tkl,Challenges Att,Challenges Tkl%,Challenges Lost,Blocks Blocks,Blocks Sh,Blocks Pass,Int,Tkl+Int,Clr,Err,Touches Touches,Touches Def Pen,Touches Def 3rd,Touches Mid 3rd,Touches Att 3rd,Touches Att Pen,Touches Live,Take-Ons Att,Take-Ons Succ,Take-Ons Succ%,Take-Ons Tkld,Take-Ons Tkld%,Carries Carries,Carries TotDist,Carries PrgDist,Carries PrgC,Carries 1/3,Carries CPA,Carries Mis,Carries Dis,Receiving Rec,Receiving PrgR,Performance CrdY,Performance CrdR,Performance 2CrdY,Performance Fls,Performance Fld,Performance Off,Performance Crs,Performance Int,Performance TklW,Performance PKwon,Performance PKcon,Performance OG,Performance Recov,Aerial Duels Won,Aerial Duels Lost,Aerial Duels Won%
917,1549,James Milner,eng ENG,MF,Brighton,eng Premier League,39-006,1986.0,3.0,3.0,169.0,1.9,0.0,2.0,0.0,0.0,1.07,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.2,0.2,0.08,-0.2,-0.2,55.0,73.0,75.3,899.0,347.0,26.0,28.0,92.9,23.0,30.0,76.7,4.0,10.0,40.0,0.0,0.2,0.2,-0.2,4.0,3.0,1.0,1.0,10.0,73.0,62.0,11.0,4.0,2.0,0.0,8.0,0.0,6.0,2.0,3.0,0.0,55.0,0.0,1.0,8.0,4.26,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,3.0,1.0,3.0,3.0,100.0,0.0,4.0,2.0,2.0,2.0,7.0,2.0,1.0,92.0,3.0,13.0,48.0,31.0,4.0,92.0,1.0,1.0,100.0,0.0,0.0,46.0,223.0,97.0,1.0,1.0,0.0,0.0,0.0,58.0,10.0,1.0,0.0,0.0,3.0,1.0,0.0,8.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0
918,1971,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,es La Liga,33-182,1991.0,6.0,1.0,140.0,1.6,0.0,4.0,2.0,50.0,2.57,1.29,0.0,0.0,18.8,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3,78.0,98.0,79.6,1368.0,440.0,40.0,44.0,90.9,21.0,25.0,84.0,13.0,24.0,54.2,0.0,0.2,0.3,-0.2,2.0,12.0,1.0,0.0,13.0,98.0,84.0,14.0,4.0,1.0,0.0,13.0,2.0,6.0,4.0,2.0,0.0,78.0,0.0,0.0,6.0,3.86,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,1.0,4.0,0.0,0.0,116.0,1.0,16.0,51.0,50.0,4.0,116.0,7.0,5.0,71.4,2.0,28.6,71.0,244.0,105.0,3.0,4.0,1.0,5.0,0.0,85.0,7.0,1.0,0.0,0.0,2.0,1.0,3.0,13.0,1.0,2.0,0.0,0.0,0.0,8.0,2.0,3.0,40.0
919,2260,James Tarkowski,eng ENG,DF,Everton,eng Premier League,32-052,1992.0,19.0,19.0,1701.0,18.9,0.0,9.0,2.0,22.2,0.48,0.11,0.0,0.0,8.3,0.0,0.0,0.0,0.7,0.7,0.08,-0.7,-0.7,580.0,720.0,80.6,12085.0,4660.0,193.0,224.0,86.2,294.0,322.0,91.3,87.0,145.0,60.0,0.0,1.3,1.3,-1.3,9.0,51.0,7.0,0.0,41.0,720.0,690.0,26.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,580.0,4.0,9.0,25.0,1.32,20.0,2.0,0.0,3.0,0.0,0.0,2.0,0.11,2.0,0.0,0.0,0.0,0.0,0.0,43.0,27.0,25.0,15.0,3.0,19.0,30.0,63.3,11.0,34.0,27.0,7.0,20.0,63.0,110.0,2.0,948.0,200.0,519.0,370.0,67.0,35.0,948.0,7.0,5.0,71.4,2.0,28.6,375.0,1728.0,887.0,4.0,5.0,0.0,5.0,5.0,508.0,2.0,4.0,0.0,0.0,22.0,14.0,1.0,0.0,20.0,27.0,0.0,1.0,0.0,70.0,59.0,20.0,74.7
920,2432,James Ward-Prowse,eng ENG,MF,Nott'ham Forest,eng Premier League,30-070,1994.0,9.0,5.0,400.0,4.4,0.0,2.0,1.0,50.0,0.45,0.23,0.0,0.0,29.0,1.0,0.0,0.0,0.1,0.1,0.03,-0.1,-0.1,145.0,182.0,79.7,2296.0,768.0,82.0,88.0,93.2,53.0,61.0,86.9,8.0,23.0,34.8,1.0,1.1,0.8,-0.1,4.0,16.0,2.0,0.0,16.0,182.0,157.0,24.0,15.0,0.0,1.0,19.0,0.0,8.0,3.0,5.0,0.0,145.0,1.0,1.0,10.0,2.25,6.0,4.0,0.0,0.0,0.0,0.0,2.0,0.45,1.0,1.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,0.0,2.0,2.0,100.0,0.0,3.0,2.0,1.0,5.0,9.0,8.0,0.0,205.0,13.0,49.0,115.0,45.0,1.0,205.0,0.0,0.0,0.0,0.0,0.0,92.0,407.0,170.0,1.0,3.0,0.0,3.0,3.0,115.0,3.0,2.0,1.0,1.0,7.0,2.0,0.0,19.0,5.0,1.0,0.0,0.0,0.0,19.0,3.0,5.0,37.5
921,875,Jamie Gittens,eng ENG,"FW,MF",Dortmund,de Bundesliga,20-155,2004.0,15.0,11.0,960.0,10.7,5.0,25.0,13.0,52.0,2.34,1.22,0.2,0.38,17.0,0.0,0.0,0.0,2.1,2.1,0.08,2.9,2.9,208.0,270.0,77.0,2900.0,533.0,130.0,146.0,89.0,63.0,78.0,80.8,8.0,20.0,40.0,3.0,1.8,2.8,1.2,12.0,9.0,11.0,1.0,17.0,270.0,266.0,4.0,1.0,2.0,2.0,26.0,3.0,0.0,0.0,0.0,0.0,208.0,0.0,14.0,37.0,3.47,16.0,0.0,17.0,3.0,1.0,0.0,8.0,0.75,3.0,0.0,5.0,0.0,0.0,0.0,19.0,10.0,7.0,8.0,4.0,9.0,13.0,69.2,4.0,8.0,0.0,8.0,6.0,25.0,3.0,0.0,434.0,6.0,45.0,155.0,244.0,60.0,434.0,88.0,43.0,48.9,36.0,40.9,300.0,2545.0,1448.0,65.0,27.0,35.0,25.0,19.0,320.0,82.0,3.0,0.0,0.0,20.0,20.0,3.0,26.0,6.0,10.0,0.0,0.0,0.0,29.0,2.0,1.0,66.7
922,1310,Jamie Leweling,de GER,"FW,MF",Stuttgart,de Bundesliga,23-319,2001.0,9.0,9.0,658.0,7.3,1.0,12.0,8.0,66.7,1.64,1.09,0.08,0.13,20.2,0.0,0.0,0.0,0.5,0.5,0.04,0.5,0.5,182.0,254.0,71.7,2745.0,649.0,109.0,128.0,85.2,62.0,82.0,75.6,9.0,22.0,40.9,0.0,1.5,1.1,-1.5,10.0,12.0,12.0,6.0,26.0,254.0,241.0,10.0,1.0,0.0,0.0,25.0,9.0,0.0,0.0,0.0,0.0,182.0,3.0,16.0,21.0,2.88,14.0,0.0,4.0,1.0,2.0,0.0,2.0,0.27,1.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,2.0,0.0,3.0,3.0,9.0,33.3,6.0,10.0,0.0,10.0,4.0,9.0,7.0,0.0,340.0,7.0,33.0,140.0,174.0,30.0,340.0,40.0,21.0,52.5,18.0,45.0,231.0,1873.0,888.0,25.0,16.0,9.0,15.0,15.0,264.0,75.0,2.0,0.0,0.0,9.0,9.0,1.0,25.0,4.0,2.0,1.0,0.0,0.0,30.0,3.0,1.0,75.0
923,2368,Jamie Vardy,eng ENG,FW,Leicester City,eng Premier League,37-365,1987.0,18.0,18.0,1461.0,16.2,6.0,29.0,11.0,37.9,1.79,0.68,0.17,0.45,12.1,0.0,1.0,1.0,6.2,5.5,0.19,-0.2,-0.5,126.0,190.0,66.3,1832.0,198.0,67.0,91.0,73.6,38.0,50.0,76.0,10.0,13.0,76.9,3.0,2.3,2.1,0.7,11.0,5.0,6.0,1.0,14.0,190.0,162.0,25.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,126.0,3.0,6.0,25.0,1.54,17.0,0.0,3.0,2.0,3.0,0.0,9.0,0.55,4.0,0.0,2.0,1.0,2.0,0.0,6.0,5.0,3.0,3.0,0.0,2.0,6.0,33.3,4.0,5.0,3.0,2.0,1.0,7.0,14.0,0.0,299.0,18.0,30.0,133.0,138.0,63.0,298.0,13.0,5.0,38.5,7.0,53.8,141.0,624.0,282.0,14.0,6.0,7.0,22.0,7.0,192.0,64.0,4.0,0.0,0.0,14.0,9.0,14.0,6.0,1.0,5.0,1.0,0.0,0.0,14.0,30.0,24.0,55.6
924,236,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,28-273,1996.0,16.0,16.0,1430.0,15.9,0.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,42.3,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,1108.0,1183.0,93.7,19060.0,6560.0,456.0,475.0,96.0,571.0,601.0,95.0,70.0,87.0,80.5,0.0,0.4,0.8,-0.4,3.0,59.0,0.0,0.0,39.0,1183.0,1114.0,68.0,24.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1108.0,1.0,4.0,13.0,0.82,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,9.0,10.0,7.0,0.0,6.0,15.0,40.0,9.0,26.0,21.0,5.0,32.0,49.0,93.0,3.0,1366.0,258.0,730.0,613.0,29.0,7.0,1366.0,3.0,3.0,100.0,0.0,0.0,737.0,2694.0,1339.0,4.0,4.0,1.0,6.0,0.0,944.0,1.0,4.0,0.0,0.0,18.0,7.0,0.0,0.0,32.0,9.0,0.0,0.0,0.0,67.0,30.0,22.0,57.7
925,992,Jan Paul van Hecke,nl NED,DF,Brighton,eng Premier League,24-216,2000.0,18.0,17.0,1520.0,16.9,0.0,9.0,2.0,22.2,0.53,0.12,0.0,0.0,16.5,0.0,0.0,0.0,0.6,0.6,0.07,-0.6,-0.6,1104.0,1233.0,89.5,21870.0,8513.0,372.0,403.0,92.3,597.0,634.0,94.2,127.0,175.0,72.6,1.0,0.8,0.8,0.2,9.0,121.0,5.0,2.0,133.0,1233.0,1156.0,76.0,62.0,3.0,11.0,6.0,4.0,0.0,0.0,0.0,0.0,1104.0,1.0,3.0,33.0,1.95,30.0,1.0,0.0,2.0,0.0,0.0,2.0,0.12,2.0,0.0,0.0,0.0,0.0,0.0,23.0,16.0,14.0,9.0,0.0,14.0,25.0,56.0,11.0,24.0,13.0,11.0,13.0,36.0,70.0,2.0,1392.0,146.0,601.0,708.0,94.0,19.0,1392.0,8.0,3.0,37.5,4.0,50.0,928.0,5616.0,3845.0,25.0,24.0,0.0,8.0,4.0,994.0,4.0,4.0,0.0,0.0,13.0,8.0,0.0,6.0,13.0,16.0,0.0,0.0,0.0,71.0,40.0,31.0,56.3
926,2103,Jan Schöppner,de GER,MF,Heidenheim,de Bundesliga,25-212,1999.0,15.0,14.0,1215.0,13.5,2.0,21.0,6.0,28.6,1.56,0.44,0.1,0.33,14.9,0.0,0.0,0.0,2.0,2.0,0.09,0.0,0.0,316.0,425.0,74.4,5565.0,1794.0,127.0,160.0,79.4,141.0,166.0,84.9,34.0,63.0,54.0,1.0,2.5,0.9,-1.5,13.0,27.0,9.0,2.0,40.0,425.0,413.0,11.0,2.0,1.0,5.0,5.0,9.0,0.0,0.0,0.0,0.0,316.0,1.0,15.0,23.0,1.7,18.0,0.0,1.0,4.0,0.0,0.0,2.0,0.15,1.0,0.0,0.0,1.0,0.0,0.0,25.0,12.0,6.0,11.0,8.0,13.0,32.0,40.6,19.0,18.0,2.0,16.0,21.0,46.0,41.0,1.0,613.0,49.0,174.0,290.0,153.0,31.0,613.0,20.0,8.0,40.0,12.0,60.0,294.0,1589.0,812.0,16.0,13.0,1.0,14.0,11.0,326.0,28.0,4.0,0.0,0.0,19.0,6.0,0.0,5.0,21.0,12.0,0.0,0.0,0.0,63.0,23.0,20.0,53.5
927,968,Janik Haberer,de GER,"DF,MF",Union Berlin,de Bundesliga,30-283,1994.0,11.0,5.0,473.0,5.3,0.0,4.0,1.0,25.0,0.76,0.19,0.0,0.0,16.6,0.0,0.0,0.0,0.2,0.2,0.04,-0.2,-0.2,160.0,231.0,69.3,2613.0,888.0,79.0,96.0,82.3,65.0,90.0,72.2,12.0,30.0,40.0,0.0,0.0,0.7,0.0,0.0,16.0,1.0,0.0,21.0,231.0,191.0,38.0,1.0,1.0,1.0,10.0,37.0,0.0,0.0,0.0,0.0,160.0,2.0,6.0,10.0,1.9,5.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,4.0,5.0,1.0,10.0,18.0,55.6,8.0,2.0,0.0,2.0,1.0,11.0,8.0,0.0,267.0,11.0,69.0,143.0,59.0,9.0,267.0,2.0,0.0,0.0,2.0,100.0,127.0,420.0,182.0,2.0,2.0,0.0,1.0,1.0,145.0,10.0,0.0,0.0,0.0,8.0,4.0,1.0,10.0,1.0,6.0,0.0,0.0,0.0,26.0,4.0,10.0,28.6
928,137,Jann-Fiete Arp,de GER,FW,Holstein Kiel,de Bundesliga,25-004,2000.0,10.0,2.0,339.0,3.8,1.0,6.0,3.0,50.0,1.59,0.8,0.0,0.0,21.0,0.0,1.0,2.0,2.0,0.4,0.06,-1.0,-0.4,36.0,71.0,50.7,685.0,273.0,14.0,24.0,58.3,13.0,22.0,59.1,7.0,17.0,41.2,0.0,0.5,0.7,-0.5,5.0,0.0,4.0,1.0,5.0,71.0,56.0,11.0,2.0,0.0,2.0,12.0,5.0,3.0,3.0,0.0,0.0,36.0,4.0,2.0,14.0,3.72,7.0,3.0,1.0,1.0,2.0,0.0,1.0,0.27,0.0,1.0,0.0,0.0,0.0,0.0,5.0,4.0,3.0,1.0,1.0,1.0,5.0,20.0,4.0,2.0,0.0,2.0,0.0,5.0,1.0,0.0,121.0,1.0,13.0,48.0,61.0,15.0,119.0,12.0,4.0,33.3,7.0,58.3,57.0,316.0,140.0,4.0,5.0,0.0,14.0,9.0,68.0,22.0,3.0,1.0,1.0,9.0,5.0,2.0,12.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,6.0,25.0
929,2390,Jannik Vestergaard,dk DEN,DF,Leicester City,eng Premier League,32-160,1992.0,12.0,11.0,931.0,10.3,0.0,2.0,1.0,50.0,0.19,0.1,0.0,0.0,10.2,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,588.0,645.0,91.2,9762.0,3943.0,276.0,288.0,95.8,272.0,292.0,93.2,31.0,50.0,62.0,0.0,0.0,0.1,0.0,1.0,26.0,0.0,0.0,20.0,645.0,599.0,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.0,1.0,3.0,2.0,0.19,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,8.0,12.0,5.0,0.0,5.0,10.0,50.0,5.0,13.0,7.0,6.0,13.0,30.0,55.0,1.0,741.0,138.0,400.0,322.0,23.0,6.0,741.0,4.0,4.0,100.0,0.0,0.0,462.0,1907.0,918.0,1.0,3.0,0.0,2.0,0.0,521.0,1.0,4.0,0.0,0.0,9.0,4.0,0.0,0.0,13.0,8.0,0.0,0.0,0.0,29.0,18.0,9.0,66.7
930,1902,Jarell Quansah,eng ENG,DF,Liverpool,eng Premier League,21-347,2003.0,5.0,2.0,228.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,170.0,88.8,2579.0,885.0,57.0,59.0,96.6,86.0,96.0,89.6,5.0,10.0,50.0,0.0,0.0,0.1,0.0,0.0,9.0,0.0,0.0,6.0,170.0,153.0,17.0,7.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,151.0,0.0,1.0,1.0,0.39,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.0,7.0,2.0,0.0,4.0,5.0,80.0,1.0,3.0,3.0,0.0,3.0,12.0,10.0,0.0,200.0,23.0,100.0,82.0,18.0,2.0,200.0,2.0,1.0,50.0,1.0,50.0,124.0,732.0,411.0,2.0,3.0,1.0,3.0,2.0,136.0,2.0,1.0,0.0,0.0,5.0,1.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,5.0,5.0,6.0,45.5
931,329,Jarrad Branthwaite,eng ENG,DF,Everton,eng Premier League,22-197,2002.0,12.0,10.0,908.0,10.1,0.0,3.0,1.0,33.3,0.3,0.1,0.0,0.0,10.5,0.0,0.0,0.0,0.2,0.2,0.06,-0.2,-0.2,330.0,400.0,82.5,6197.0,2560.0,133.0,149.0,89.3,158.0,174.0,90.8,36.0,67.0,53.7,0.0,0.0,0.2,0.0,1.0,31.0,1.0,0.0,23.0,400.0,393.0,6.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,330.0,1.0,4.0,8.0,0.79,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,8.0,15.0,3.0,0.0,8.0,10.0,80.0,2.0,10.0,6.0,4.0,11.0,29.0,49.0,1.0,500.0,66.0,263.0,215.0,26.0,7.0,500.0,4.0,2.0,50.0,1.0,25.0,227.0,1207.0,719.0,4.0,9.0,2.0,4.0,2.0,296.0,1.0,3.0,0.0,0.0,2.0,5.0,0.0,1.0,11.0,8.0,0.0,0.0,0.0,38.0,15.0,21.0,41.7
932,322,Jarrod Bowen,eng ENG,"FW,MF",West Ham,eng Premier League,28-021,1996.0,19.0,19.0,1655.0,18.4,5.0,49.0,20.0,40.8,2.66,1.09,0.08,0.2,18.8,0.0,1.0,1.0,4.7,3.9,0.08,0.3,0.1,334.0,478.0,69.9,5518.0,1711.0,180.0,220.0,81.8,113.0,147.0,76.9,33.0,68.0,48.5,4.0,4.1,4.3,-0.1,37.0,29.0,29.0,3.0,62.0,478.0,412.0,63.0,2.0,7.0,3.0,75.0,1.0,44.0,28.0,15.0,0.0,334.0,3.0,22.0,76.0,4.13,44.0,12.0,5.0,9.0,4.0,2.0,9.0,0.49,5.0,2.0,1.0,1.0,0.0,0.0,25.0,15.0,8.0,6.0,11.0,11.0,27.0,40.7,16.0,12.0,2.0,10.0,11.0,36.0,18.0,0.0,725.0,18.0,84.0,260.0,397.0,97.0,724.0,79.0,33.0,41.8,40.0,50.6,416.0,3227.0,1594.0,67.0,29.0,36.0,37.0,41.0,453.0,112.0,1.0,0.0,0.0,15.0,23.0,5.0,75.0,11.0,15.0,0.0,0.0,0.0,89.0,6.0,22.0,21.4
933,1405,Jarzinho Malanga,de GER,DF,Stuttgart,de Bundesliga,18-184,2006.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,100.0,25.0,0.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
934,828,Javi Galán,es ESP,DF,Atlético Madrid,es La Liga,30-052,1994.0,10.0,8.0,676.0,7.5,0.0,3.0,0.0,0.0,0.4,0.0,0.0,0.0,20.3,0.0,0.0,0.0,0.1,0.1,0.02,-0.1,-0.1,340.0,408.0,83.3,5020.0,1348.0,200.0,219.0,91.3,110.0,137.0,80.3,21.0,34.0,61.8,2.0,2.0,1.1,0.0,7.0,19.0,8.0,4.0,21.0,408.0,334.0,74.0,4.0,1.0,1.0,17.0,70.0,0.0,0.0,0.0,0.0,340.0,0.0,7.0,16.0,2.13,14.0,1.0,1.0,0.0,0.0,0.0,4.0,0.53,4.0,0.0,0.0,0.0,0.0,0.0,23.0,14.0,12.0,8.0,3.0,12.0,25.0,48.0,13.0,10.0,2.0,8.0,5.0,28.0,6.0,0.0,508.0,13.0,134.0,244.0,133.0,6.0,508.0,37.0,12.0,32.4,19.0,51.4,300.0,1717.0,986.0,20.0,11.0,1.0,7.0,8.0,306.0,43.0,4.0,0.0,0.0,17.0,14.0,1.0,17.0,5.0,14.0,0.0,1.0,0.0,31.0,10.0,10.0,50.0
935,1002,Javi Hernández,es ESP,DF,Leganés,es La Liga,26-253,1998.0,15.0,13.0,1148.0,12.8,0.0,5.0,1.0,20.0,0.39,0.08,0.0,0.0,19.6,1.0,0.0,0.0,0.2,0.2,0.05,-0.2,-0.2,344.0,478.0,72.0,5406.0,2092.0,188.0,228.0,82.5,130.0,164.0,79.3,19.0,58.0,32.8,1.0,0.9,0.7,0.1,10.0,19.0,5.0,2.0,27.0,478.0,386.0,89.0,14.0,1.0,2.0,26.0,75.0,0.0,0.0,0.0,0.0,344.0,3.0,15.0,15.0,1.18,14.0,0.0,0.0,0.0,0.0,1.0,1.0,0.08,1.0,0.0,0.0,0.0,0.0,0.0,18.0,11.0,9.0,6.0,3.0,10.0,27.0,37.0,17.0,15.0,3.0,12.0,17.0,35.0,53.0,0.0,622.0,62.0,234.0,269.0,128.0,10.0,622.0,14.0,9.0,64.3,5.0,35.7,263.0,1332.0,726.0,20.0,14.0,2.0,14.0,14.0,307.0,45.0,2.0,0.0,0.0,27.0,5.0,2.0,26.0,17.0,11.0,0.0,0.0,0.0,53.0,11.0,8.0,57.9
936,1344,Javi López,es ESP,DF,Real Sociedad,es La Liga,22-291,2002.0,13.0,9.0,860.0,9.6,0.0,3.0,0.0,0.0,0.31,0.0,0.0,0.0,24.8,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,361.0,448.0,80.6,5888.0,1964.0,200.0,214.0,93.5,128.0,168.0,76.2,27.0,43.0,62.8,0.0,0.3,0.7,-0.3,2.0,17.0,3.0,1.0,29.0,448.0,348.0,99.0,8.0,0.0,6.0,17.0,91.0,0.0,0.0,0.0,0.0,361.0,1.0,7.0,8.0,0.84,4.0,1.0,1.0,0.0,2.0,0.0,1.0,0.1,0.0,0.0,0.0,0.0,1.0,0.0,18.0,8.0,9.0,7.0,2.0,8.0,15.0,53.3,7.0,8.0,3.0,5.0,3.0,21.0,27.0,1.0,543.0,26.0,170.0,251.0,126.0,4.0,543.0,15.0,5.0,33.3,8.0,53.3,249.0,1440.0,606.0,19.0,15.0,4.0,14.0,8.0,293.0,23.0,1.0,0.0,0.0,14.0,11.0,0.0,17.0,3.0,8.0,0.0,0.0,0.0,50.0,5.0,9.0,35.7
937,1457,Javi Martínez,es ESP,MF,Osasuna,es La Liga,25-019,1999.0,1.0,0.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,100.0,126.0,55.0,6.0,6.0,100.0,3.0,3.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,2.0,8.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
938,1463,Javi Martón,es ESP,"FW,MF",Athletic Club,es La Liga,25-249,1999.0,3.0,0.0,53.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,85.7,68.0,2.0,4.0,5.0,80.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.73,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,8.0,5.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,1.0,0.0,0.0,0.0,5.0,0.0,8.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,66.7
